"","Accession","Hamming","Miyata"
"193","KR906742","7.00888888888889","15.3319111111111"
"194","KR906743","7.01111111111111","15.3553555555556"
"195","KR906744","7.00666666666667","15.3654222222222"
"196","KR906745","7.01333333333333","15.3804222222222"
"197","KR906746","7.00888888888889","15.3996444444444"
"198","KR906747","7.00888888888889","15.3996444444444"
"199","KR906748","7.00888888888889","15.4298666666667"
"200","KR906749","7.01333333333333","15.3781555555556"
"201","KR906750","7.00888888888889","15.3319111111111"
"202","KR906751","7.01111111111111","15.3930444444444"
"203","KR906752","7.00888888888889","15.4298666666667"
"204","KR906754","7.00888888888889","15.3319111111111"
"205","KR906755","7.00888888888889","15.3456"
"206","KR906756","7.00888888888889","15.3477111111111"
"207","KR906757","7.01333333333333","15.3707555555556"
"208","KR906759","7.01111111111111","15.3387333333333"
"209","KR906760","7.00888888888889","15.3698666666667"
"210","KR906762","7.01333333333333","15.3858666666667"
"211","KR906763","7.01111111111111","15.3187333333333"
"212","KR906765","7.00888888888889","15.3219111111111"
"213","KR906766","7.00888888888889","15.3206222222222"
"214","KR906767","7.00888888888889","15.3458444444444"
"215","KR906768","7.00888888888889","15.3319111111111"
"216","KR906770","7.01111111111111","15.3481555555556"
"217","KR906771","7.00888888888889","15.3456"
"218","KR906772","7.00888888888889","15.3698666666667"
"219","KR906773","7.00888888888889","15.3456"
"220","KR906774","7.01111111111111","15.3555555555556"
"221","KR906776","7.01111111111111","15.3481555555556"
"222","KR906780","7.00888888888889","15.3456"
"223","KR906782","7.00888888888889","15.3456"
"224","KR906784","7.01111111111111","15.3481555555556"
"225","KR906789","7.01111111111111","15.3481555555556"
"226","KR906790","6.99777777777778","15.2724666666667"
"227","KR906792","7.00444444444444","15.3278"
"228","KT336432","7.01111111111111","15.3900888888889"
"229","KT336433","7.00666666666667","15.4171333333333"
"230","KT336434","7.00888888888889","15.4459555555556"
"231","KT336435","7.01111111111111","15.4794888888889"
"232","KT336436","7.00888888888889","15.3992444444444"
"233","KT336437","7.00666666666667","15.4611777777778"
"234","KX148203","7.00666666666667","15.4237555555556"
"235","KX148204","7.00666666666667","15.3856666666667"
"236","KX148205","7.00666666666667","15.3346666666667"
"237","KX148206","7.00888888888889","15.3355777777778"
"238","KX148208","7.01555555555556","15.3724222222222"
"239","KY210222","7.01333333333333","15.3382666666667"
"240","KY210223","7.01111111111111","15.3555555555556"
"241","KY210224","7.00888888888889","15.3456"
"242","KY210226","7.00888888888889","15.3456"
"243","KY210227","7.01111111111111","15.3481555555556"
"244","KY210229","7.00888888888889","15.3456"
"245","KY210231","7.00888888888889","15.3456"
"246","KY210232","7.00888888888889","15.3456"
"247","KY210234","7.00888888888889","15.3456"
"248","KY210235","7.00888888888889","15.3456"
"249","KY210238","7.00888888888889","15.3456"
"250","KY210239","7.00888888888889","15.3456"
"251","KY210243","7.00888888888889","15.3278222222222"
"252","KY210244","7.00888888888889","15.3456"
"253","KY210245","6.99777777777778","15.2724666666667"
"254","KY210247","7.00888888888889","15.3331111111111"
"255","KY210248","7.00888888888889","15.3456"
"256","KY210249","7.00888888888889","15.3456"
"257","KY210250","7.00888888888889","15.3456"
"258","KY210251","7.00888888888889","15.3456"
"259","KY210252","6.99777777777778","15.2724666666667"
"260","KY210253","7.01111111111111","15.3557333333333"
"261","KY210254","7.01111111111111","15.3557333333333"
"262","KY210255","7.01111111111111","15.3557333333333"
"263","KY210256","7.01111111111111","15.3557333333333"
"264","KY210257","7.01111111111111","15.3481555555556"
"265","KY210258","7.00888888888889","15.3456"
"266","KY210260","7.00888888888889","15.3456"
"267","KY210263","7.00222222222222","15.2902666666667"
"268","KY210264","7.01111111111111","15.3476444444444"
"269","KY210265","7.00888888888889","15.3456"
"270","KY210266","7.01111111111111","15.3557333333333"
"271","KY210267","7.00888888888889","15.3477111111111"
"272","KY210269","7.01111111111111","15.3481555555556"
"273","KY210270","7.01111111111111","15.3481555555556"
"274","KY210271","7.00888888888889","15.3456"
"275","KY210272","7.00888888888889","15.3456"
"276","KY210273","7.00888888888889","15.3456"
"277","KY210278","7.00888888888889","15.3456"
"278","KY210279","7.00888888888889","15.3473333333333"
"279","KY210280","7.01111111111111","15.3555555555556"
"280","KY210281","7.01111111111111","15.3555555555556"
"281","KY210282","7.01111111111111","15.3555555555556"
"282","KY210286","7.00888888888889","15.3456"
"283","KY210287","7.00888888888889","15.3456"
"284","KY210288","7.00888888888889","15.3456"
"285","KY210289","7.00888888888889","15.3456"
"286","KY210290","7.00888888888889","15.3456"
"287","KY210292","7.00888888888889","15.3456"
"288","KY210293","7.00888888888889","15.3456"
"289","KY210294","7.01111111111111","15.3481555555556"
"290","KY210295","7.00888888888889","15.3456"
"291","KY210296","7.00888888888889","15.3456"
"292","KY210299","7.00888888888889","15.3456"
"293","KY210300","7.00888888888889","15.3456"
"294","KY210303","7.00888888888889","15.3456"
"295","KY210304","7.01111111111111","15.3481555555556"
"296","KY210307","7.00888888888889","15.3456"
"297","KY210311","7.00222222222222","15.2902666666667"
"298","KY563717","7","15.3883111111111"
"299","LC029890","7.01555555555556","15.4002666666667"
"300","MN726804","7.01111111111111","15.3419333333333"
"301","MN726826","7.01333333333333","15.3783111111111"
"302","MN726827","7.01333333333333","15.3742222222222"
"303","MT454631","7.01111111111111","15.3900888888889"
"304","MT454634","7.01111111111111","15.3900888888889"
"305","MT454635","7.01111111111111","15.3895777777778"
"306","MT454636","7.01111111111111","15.3900888888889"
"307","MT454637","7.01111111111111","15.3900888888889"
"308","MT454639","7.01111111111111","15.3900888888889"
"309","MT454641","7.01111111111111","15.3900888888889"
"310","MT454643","7.00666666666667","15.3494888888889"
"311","MT454644","7.00888888888889","15.4161333333333"
"312","MT454645","7.00666666666667","15.3494888888889"
"313","AF351828","7.02888888888889","15.4099111111111"
"314","AF351831","7.02222222222222","15.3764222222222"
"315","AF351832","7.03777777777778","15.4555777777778"
"316","AF351833","7.02888888888889","15.4458222222222"
"317","AF351855","7.02666666666667","15.3893333333333"
"318","AF351861","7.03333333333333","15.4255111111111"
"319","AF351862","7.03111111111111","15.4556666666667"
"320","AY039227","7.02888888888889","15.3822444444444"
"321","AY039228","7.02666666666667","15.4239555555556"
"322","AY039229","7.03111111111111","15.4424222222222"
"323","GU644652","7.02666666666667","15.3842222222222"
"324","GU644654","7.02666666666667","15.4270444444444"
"325","GU644655","7.02666666666667","15.4239555555556"
"326","GU644656","7.02666666666667","15.4239555555556"
"327","GU644657","7.02666666666667","15.4310444444444"
"328","GU644658","7.02666666666667","15.4310444444444"
"329","GU644659","7.03555555555556","15.4643555555556"
"330","GU644660","7.03111111111111","15.4238888888889"
"331","GU644661","7.03555555555556","15.4594666666667"
"332","GU644662","7.03111111111111","15.4238888888889"
"333","GU644663","7.03111111111111","15.4451777777778"
"334","GU644664","7.03111111111111","15.3913333333333"
"335","GU644665","7.03333333333333","15.4231777777778"
"336","GU644666","7.03111111111111","15.4072666666667"
"337","GU644667","7.03111111111111","15.4379555555556"
"338","GU644668","7.03555555555556","15.4600666666667"
"339","GU644669","7.03111111111111","15.4347111111111"
"340","GU644670","7.03111111111111","15.4512222222222"
"341","GU644671","7.03111111111111","15.4547555555556"
"342","GU644676","7.03111111111111","15.4694222222222"
"343","GU644677","7.03111111111111","15.4387111111111"
"344","GU644684","7.02888888888889","15.4245111111111"
"345","GU644689","7.02888888888889","15.4195333333333"
"346","GU644690","7.02888888888889","15.4195333333333"
"347","GU644695","7.02888888888889","15.4195333333333"
"348","JQ685925","7.02888888888889","15.4195333333333"
"349","AF351845","7.04","15.4180666666667"
"350","AF351846","7.03111111111111","15.3888444444444"
"351","AF351858","7.03111111111111","15.4057333333333"
"352","AF394883","7.03555555555556","15.3799111111111"
"353","AF394884","7.04","15.3878"
"354","GU644712","7.04","15.3873333333333"
"355","GU644713","7.04","15.3896888888889"
"356","GU644714","7.04","15.3878444444444"
"357","GU644715","7.04","15.3873333333333"
"358","GU644716","7.04","15.3862444444444"
"359","GU644717","7.04444444444444","15.4051333333333"
"360","GU644718","7.04444444444444","15.4235111111111"
"361","GU644719","7.04","15.3878"
"362","GU644720","7.04","15.3878"
"363","GU644721","7.04","15.4037555555556"
"364","JQ685947","7.04","15.3873333333333"
"365","AY854505","7.01111111111111","15.4856"
"366","AY854525","7.01111111111111","15.4835555555556"
"367","AY854531","7.00444444444444","15.4939777777778"
"368","AY854544","7.00666666666667","15.4973111111111"
"369","AY854546","7.00666666666667","15.4975111111111"
"370","AY854558","7.00666666666667","15.4205555555556"
"371","AY854567","7.00444444444444","15.4489777777778"
"372","AY854573","7.00666666666667","15.4311333333333"
"373","AY854576","7.00888888888889","15.5490888888889"
"374","EU345002","7.01111111111111","15.2426"
"375","EU345003","7.02666666666667","15.2338888888889"
"376","EU345004","7.02","15.2915777777778"
"377","JQ685938","7.03555555555556","15.2681111111111"
"378","JQ685968","7.03555555555556","15.2891333333333"
"379","MW055084","7.02222222222222","15.2872666666667"
"380","MW055085","7.01555555555556","15.2511777777778"
"381","MW055086","7.03333333333333","15.2891333333333"
"382","MW055087","7.04","15.2904888888889"
"383","AF351849","7.04222222222222","15.3974444444444"
"384","AF394876","7.03555555555556","15.3813333333333"
"385","GU644760","7.04222222222222","15.3772666666667"
"386","GU644761","7.03777777777778","15.4084"
"387","GU644762","7.04222222222222","15.4372666666667"
"388","GU644763","7.04222222222222","15.4093111111111"
"389","GU644764","7.04444444444444","15.4255111111111"
"390","GU644765","7.04222222222222","15.4120444444444"
"391","GU644766","7.04222222222222","15.4293111111111"
"392","GU644767","7.04666666666667","15.4073777777778"
"393","GU644768","7.04222222222222","15.4115333333333"
"394","GU644769","7.04","15.3771555555556"
"395","GU644770","7.03777777777778","15.3812444444444"
"396","GU644771","7.03777777777778","15.3939333333333"
"397","GU644772","7.04","15.3929777777778"
"398","GU644773","7.04666666666667","15.4058888888889"
"399","GU644774","7.04222222222222","15.4115333333333"
"400","GU644775","7.04666666666667","15.3858222222222"
"401","GU644776","7.04222222222222","15.4120444444444"
"402","GU644777","7.04222222222222","15.4115333333333"
"403","GU644778","7.04222222222222","15.3949111111111"
"404","GU644779","7.04222222222222","15.4281555555556"
"405","GU644780","7.04222222222222","15.4117333333333"
"406","GU644781","7.04","15.4201333333333"
"407","GU644782","7.03777777777778","15.4088666666667"
"408","GU644783","7.03777777777778","15.4088666666667"
"409","GU644784","7.04666666666667","15.4341555555556"
"410","GU644785","7.04444444444444","15.4304666666667"
"411","GU644786","7.03777777777778","15.4077777777778"
"412","GU644787","7.03777777777778","15.3995555555556"
"413","GU644788","7.04222222222222","15.3924"
"414","JQ685905","7.03777777777778","15.3937333333333"
"415","AY352488","7.00444444444444","15.4023111111111"
"416","AY352501","7.00444444444444","15.3619777777778"
"417","KX954123","7.00444444444444","15.4011333333333"
"418","LT598537","7.00444444444444","15.3815333333333"
"419","LT598538","7.00222222222222","15.3484222222222"
"420","LT598539","7.00222222222222","15.3498888888889"
"421","LT598540","7.00222222222222","15.3481555555556"
"422","LT598541","7.00222222222222","15.3505333333333"
"423","LT598542","7.00222222222222","15.3481555555556"
"424","LT598543","7.00666666666667","15.4086444444444"
"425","LT909550","7.00444444444444","15.4023111111111"
"426","MN384717","7","15.3745777777778"
"427","AY352487","7.00444444444444","15.3978"
"428","EF611828","7.00888888888889","15.4401333333333"
"429","EF611830","7.00444444444444","15.3914888888889"
"430","EF611851","7.00222222222222","15.3589777777778"
"431","L20675","7.00444444444444","15.3665555555556"
"432","gannoruwa_outgroup","7.04","15.2452888888889"
